X,Y,Z,M
5.698859,4.111521,4.721157,10.000000
3.920700,4.850359,4.344208,10.000000
4.548851,4.567791,4.560504,10.000000
2.950561,3.850976,4.893478,10.000000
4.725159,5.085641,4.458441,10.000000
5.171034,4.932841,3.693149,10.000000
5.088477,4.874942,4.543151,10.000000
4.461798,5.726912,4.016366,10.000000
2.908785,8.477787,2.404592,10.000000
1.462338,4.290152,9.464990,10.000000
6.031557,3.633185,3.320220,10.000000
3.830557,4.882400,4.518511,10.000000
5.004829,4.763378,4.438452,10.000000
4.575500,4.378621,6.004714,10.000000
5.005326,4.742247,4.681829,10.000000
