X,Y,Z,M
4.581906,5.635803,4.568583,10.000000
5.818114,4.638314,5.534020,10.000000
5.023620,4.844630,4.492115,10.000000
8.918237,0.058198,9.398537,10.000000
4.694076,4.405554,4.632069,10.000000
4.919240,5.006487,5.328607,10.000000
5.411303,5.416209,4.874801,10.000000
5.129483,4.338831,5.051055,10.000000
9.188892,9.252915,9.896981,10.000000
9.055113,9.531548,9.592584,10.000000
0.672293,8.237092,9.263117,10.000000
6.121248,6.106765,3.733845,10.000000
5.158849,5.206433,4.659823,10.000000
5.277592,5.195606,4.152485,10.000000
5.300027,5.268951,4.749580,10.000000
