X,Y,Z,M
3.817173,4.474647,4.343408,10.000000
4.789886,4.673089,3.928366,10.000000
3.919691,3.665694,3.640764,10.000000
0.619219,4.075969,4.204291,10.000000
3.809152,3.259050,3.874071,10.000000
4.030567,4.287279,4.794954,10.000000
4.751514,5.042667,4.242250,10.000000
4.623866,3.271056,4.271312,10.000000
5.181504,0.605121,3.302118,10.000000
5.789146,8.416748,5.726019,10.000000
5.949876,3.492131,2.194729,10.000000
4.635082,3.376235,4.658187,10.000000
3.908719,4.896197,3.885503,10.000000
4.935808,4.544360,3.071875,10.000000
4.582899,5.079552,3.878206,10.000000
