X,Y,Z,M
5.272233,4.189018,4.350841,10.000000
4.212562,5.074845,3.401592,10.000000
4.873241,4.789132,4.326214,10.000000
9.694949,1.951542,0.851585,10.000000
5.206528,5.200993,4.230584,10.000000
4.978462,4.751905,3.665002,10.000000
4.591151,4.464725,4.031319,10.000000
4.858109,5.278438,3.871950,10.000000
9.626071,0.090014,1.229457,10.000000
9.869246,1.040025,1.131349,10.000000
4.086266,8.952737,0.833007,10.000000
3.816948,3.521075,5.164056,10.000000
4.745500,4.645994,4.184266,10.000000
4.762206,4.589611,4.561085,10.000000
4.682330,4.604571,4.102786,10.000000
