X,Y,Z,M
4.987974,3.209961,4.135042,10.000000
3.207001,4.397090,2.912330,10.000000
4.223781,4.097226,4.180687,10.000000
1.010412,3.046544,6.163479,10.000000
4.368517,4.487427,4.043843,10.000000
4.300991,3.980897,3.151890,10.000000
4.022783,3.628921,3.623488,10.000000
3.965963,4.826331,3.412261,10.000000
5.664808,4.255560,4.459925,10.000000
8.839849,7.388609,6.155173,10.000000
5.009173,5.377758,1.119513,10.000000
3.226862,3.583195,4.190902,10.000000
4.362592,3.727561,3.865184,10.000000
4.019448,3.519521,4.791706,10.000000
4.130661,3.632460,3.806727,10.000000
