X,Y,Z,M
4.998493,3.195249,3.879619,10.000000
3.178093,4.043367,3.084930,10.000000
4.379010,4.231770,4.225176,10.000000
1.357560,2.853449,6.492968,10.000000
4.536523,4.700566,4.012524,10.000000
4.384195,3.869310,2.932524,10.000000
3.844108,3.253958,3.534610,10.000000
3.867297,4.945689,3.349301,10.000000
5.211809,5.310885,4.598354,10.000000
9.464104,7.051355,6.198929,10.000000
4.611133,5.705474,1.263119,10.000000
3.264370,3.972379,3.789274,10.000000
4.479192,3.397209,3.880490,10.000000
3.761315,3.387414,4.933484,10.000000
4.002840,3.240812,3.835932,10.000000
