X,Y,Z,M
5.729240,4.050785,4.065874,10.000000
4.077701,4.578628,3.730830,10.000000
5.151918,4.885691,4.609932,10.000000
6.318174,5.728076,2.475768,10.000000
5.329900,5.376670,4.366242,10.000000
5.252793,4.587802,3.227292,10.000000
4.724102,3.975044,3.965215,10.000000
4.673561,5.671291,3.708619,10.000000
2.497799,4.933085,2.505748,10.000000
9.688949,6.803533,3.090558,10.000000
3.104708,5.544796,6.263958,10.000000
4.074914,4.842670,3.936934,10.000000
5.339827,4.086715,4.294230,10.000000
4.525748,4.152326,5.476672,10.000000
4.861539,3.944194,4.306212,10.000000
