X,Y,Z,M
4.565713,3.509310,4.853433,10.000000
2.798345,4.858006,3.576693,10.000000
3.871239,4.399211,4.968309,10.000000
4.581450,5.074968,1.829712,10.000000
4.055422,4.771330,4.887094,10.000000
3.921386,4.242153,3.929439,10.000000
3.618129,4.011299,4.289832,10.000000
3.662724,5.038012,4.273607,10.000000
8.025097,8.223991,2.708773,10.000000
6.826650,1.556571,0.755031,10.000000
5.216507,1.521286,4.533665,10.000000
2.872537,3.711122,5.104342,10.000000
3.895080,4.194116,4.547735,10.000000
3.698066,3.970751,5.294292,10.000000
3.721833,4.074564,4.447569,10.000000
