X,Y,Z,M
3.248914,4.486129,3.131441,10.000000
4.668696,3.104662,4.562445,10.000000
3.981360,3.960431,3.357239,10.000000
3.959052,2.470612,6.809587,10.000000
3.858927,3.732938,3.379309,10.000000
3.891219,3.800604,3.908262,10.000000
3.865480,3.725134,3.724202,10.000000
4.031125,3.427737,3.825790,10.000000
2.037152,8.096319,4.081425,10.000000
2.869903,4.897677,5.878987,10.000000
2.791674,5.366180,4.021581,10.000000
4.716074,4.653522,2.904789,10.000000
3.863014,3.707574,3.621604,10.000000
3.735438,4.029112,3.094690,10.000000
3.818151,3.699393,3.705293,10.000000
