X,Y,Z,M
3.084354,5.162811,4.955173,10.000000
4.754116,5.188240,4.698297,10.000000
4.096660,4.649759,4.837955,10.000000
8.007247,5.530978,5.018651,10.000000
3.861597,4.010087,5.013292,10.000000
3.592203,4.478663,5.866342,10.000000
3.806000,4.711614,4.949915,10.000000
4.330694,3.654686,5.355033,10.000000
6.571389,7.451895,9.767860,10.000000
3.526303,4.393864,4.726194,10.000000
3.033291,4.965354,6.625186,10.000000
4.974425,4.207733,5.242087,10.000000
3.597211,4.841997,4.946982,10.000000
4.327932,4.996535,3.409374,10.000000
3.825542,4.925571,4.656926,10.000000
