X,Y,Z,M
3.794607,4.720948,4.815229,10.000000
5.643112,3.488649,5.997788,10.000000
4.328961,3.647166,4.535872,10.000000
0.282629,6.964606,1.089621,10.000000
4.167460,3.226962,4.710746,10.000000
4.413347,3.982740,5.794887,10.000000
4.941830,4.537309,5.339914,10.000000
4.802507,3.035691,5.386473,10.000000
2.491324,5.449171,2.661697,10.000000
7.102422,1.127621,6.107949,10.000000
3.900049,5.678328,4.700039,10.000000
5.390171,4.082881,4.754042,10.000000
4.386200,4.312060,4.945530,10.000000
4.897001,4.397251,4.079151,10.000000
4.782370,4.503935,5.073257,10.000000
