X,Y,Z,M
5.639048,5.453802,3.706439,10.000000
5.460040,5.675050,4.335704,10.000000
5.661447,6.059372,4.130802,10.000000
6.874738,6.092122,5.627171,10.000000
5.505831,6.095416,3.921586,10.000000
5.715744,5.650569,3.695155,10.000000
5.409055,5.150709,4.061299,10.000000
5.230537,6.121058,3.809279,10.000000
4.867632,1.163261,3.351995,10.000000
6.773074,6.508104,6.159473,10.000000
6.151823,6.711619,0.644637,10.000000
5.885824,7.015467,3.285087,10.000000
5.750626,5.061954,4.136322,10.000000
4.960337,5.353915,4.876691,10.000000
5.419078,5.038652,4.227849,10.000000
