X,Y,Z,M
4.472111,5.317051,3.635149,10.000000
6.239884,4.237305,4.338874,10.000000
5.641209,4.843146,3.857709,10.000000
9.635569,5.080791,2.579087,10.000000
5.491389,4.378262,3.933355,10.000000
5.033682,4.487279,4.646121,10.000000
5.068604,4.501142,3.863858,10.000000
5.702273,3.679971,4.406905,10.000000
9.918285,7.128734,6.544353,10.000000
1.596322,4.588642,3.823629,10.000000
4.405932,6.120587,4.242204,10.000000
6.279685,4.635871,3.800933,10.000000
5.223294,4.589200,3.998061,10.000000
5.517660,5.000000,2.580707,10.000000
5.153214,4.579607,3.806624,10.000000
