X,Y,Z,M
7.449116,4.559321,4.049300,10.000000
6.145848,5.415100,3.755706,10.000000
7.077833,5.748010,4.439538,10.000000
3.098926,4.239792,0.416959,10.000000
7.050575,6.007751,4.207268,10.000000
7.076207,5.155246,3.460954,10.000000
6.484937,4.440214,3.975772,10.000000
6.468873,6.022228,3.783203,10.000000
1.002000,2.747182,0.317577,10.000000
3.205527,3.919088,0.721792,10.000000
3.617728,5.183457,3.038870,10.000000
6.716098,5.826929,4.076589,10.000000
7.105564,4.573241,4.277585,10.000000
6.190584,4.858752,5.187633,10.000000
6.605345,4.452605,4.249283,10.000000
