X,Y,Z,M
6.729470,6.780990,6.436347,10.000000
6.868608,6.513297,6.836017,10.000000
6.886533,6.853927,6.660247,10.000000
5.133934,4.634059,4.421200,10.000000
6.679936,6.643490,6.645406,10.000000
6.748503,6.585561,6.668042,10.000000
6.800456,6.552610,6.567170,10.000000
6.704973,6.550965,6.711934,10.000000
5.075496,4.855444,4.269381,10.000000
5.125490,4.778211,4.372677,10.000000
4.737113,5.136021,4.485614,10.000000
7.356306,7.488364,5.963007,10.000000
6.913300,6.533173,6.637737,10.000000
6.700940,6.737548,6.593804,10.000000
6.799648,6.497610,6.648612,10.000000
