X,Y,Z,M
7.328867,7.733053,7.517436,10.000000
7.832623,7.308375,7.846521,10.000000
7.539595,7.397745,7.475306,10.000000
3.241417,2.233593,1.887776,10.000000
7.411869,7.214386,7.539627,10.000000
7.447613,7.467794,7.813201,10.000000
7.666637,7.672297,7.581378,10.000000
7.587323,7.166702,7.701744,10.000000
3.275990,2.925040,1.836815,10.000000
3.069057,2.468944,1.671078,10.000000
2.034033,2.887505,1.528759,10.000000
7.952313,7.856247,7.201246,10.000000
7.552277,7.607713,7.505030,10.000000
7.679334,7.570133,7.276891,10.000000
7.629951,7.629124,7.520403,10.000000
