X,Y,Z,M
4.129379,4.113163,5.692254,10.000000
2.647499,3.596001,6.157436,10.000000
3.203016,4.649331,5.890153,10.000000
8.928956,7.230564,4.401579,10.000000
3.457380,5.370151,5.681735,10.000000
3.616129,4.716320,4.887767,10.000000
3.408880,4.346651,5.747954,10.000000
2.932843,5.521090,5.449122,10.000000
9.677591,5.204712,6.676142,10.000000
7.507991,5.401435,1.022593,10.000000
3.329911,5.318417,4.242023,10.000000
2.350191,5.180631,5.224877,10.000000
3.779126,4.199599,5.808508,10.000000
2.988282,4.240871,7.085710,10.000000
3.436820,4.081975,6.107376,10.000000
