X,Y,Z,M
5.647060,4.230343,4.317664,10.000000
4.377907,5.202817,4.068941,10.000000
5.191491,5.410089,4.760652,10.000000
9.419827,0.959840,0.071826,10.000000
5.211677,5.600725,4.500033,10.000000
5.273676,4.803911,3.805576,10.000000
4.702517,4.163245,4.337344,10.000000
4.724263,5.634229,4.166958,10.000000
9.528075,9.778231,0.473890,10.000000
9.593409,0.162495,0.312207,10.000000
2.256158,8.757747,0.016342,10.000000
4.903770,5.304533,4.512535,10.000000
5.185724,4.293570,4.636826,10.000000
4.463490,4.645681,5.343136,10.000000
4.793851,4.196527,4.607718,10.000000
