X,Y,Z,M
3.747123,5.083202,3.717376,10.000000
5.473669,3.778430,4.996531,10.000000
4.658041,4.293397,3.848643,10.000000
1.758854,4.921549,2.606765,10.000000
4.523012,3.992986,3.920224,10.000000
4.449938,4.303699,4.666804,10.000000
4.605832,4.482638,4.279607,10.000000
4.758106,3.592326,4.422448,10.000000
4.019490,9.122296,2.601126,10.000000
3.186308,8.429908,5.028742,10.000000
5.103052,2.805517,4.764973,10.000000
5.444740,4.860950,3.574770,10.000000
4.429973,4.409389,4.141880,10.000000
4.645251,4.629968,3.272916,10.000000
4.543234,4.454094,4.176229,10.000000
