X,Y,Z,M
5.760698,4.029724,4.124011,10.000000
4.049553,4.693919,3.652202,10.000000
5.105060,4.856859,4.584952,10.000000
6.511026,5.709011,2.603549,10.000000
5.283209,5.327974,4.353535,10.000000
5.238892,4.625260,3.242280,10.000000
4.764021,4.065408,3.969300,10.000000
4.686419,5.658032,3.690768,10.000000
2.497382,4.692985,2.560633,10.000000
9.554955,6.698405,2.997841,10.000000
3.083213,5.673624,6.200758,10.000000
4.040373,4.748364,4.021994,10.000000
5.314438,4.165460,4.273737,10.000000
4.572489,4.177710,5.463164,10.000000
4.889338,4.038613,4.285592,10.000000
