X,Y,Z,M
6.116243,4.199352,4.052495,10.000000
5.238068,5.750133,2.497066,10.000000
5.170047,4.327840,3.207047,10.000000
6.057596,5.841777,1.770357,10.000000
5.190434,4.440217,3.280814,10.000000
5.708554,5.051562,3.149969,10.000000
6.047516,5.365691,3.491731,10.000000
5.570961,5.236261,2.788865,10.000000
7.573205,4.990622,9.043466,10.000000
4.950167,5.087902,7.372853,10.000000
5.289948,3.514553,5.081386,10.000000
5.129934,4.187449,3.949164,10.000000
5.445327,5.222324,3.252754,10.000000
5.952828,4.583694,3.855541,10.000000
5.934031,5.367261,3.259017,10.000000
