X,Y,Z,M
3.977239,6.077751,3.678416,10.000000
5.603773,5.162907,4.501183,10.000000
4.734319,5.304460,3.468923,10.000000
7.829849,4.104742,6.846073,10.000000
4.562526,4.860628,3.653253,10.000000
4.503015,5.406285,4.669747,10.000000
4.813112,5.771959,3.991238,10.000000
4.990081,4.459171,4.323727,10.000000
5.736096,0.455856,5.779972,10.000000
2.971986,3.543235,2.868964,10.000000
5.820310,5.294948,2.351933,10.000000
5.631001,5.408458,3.764679,10.000000
4.469217,5.713518,3.790216,10.000000
4.985873,5.806581,2.582913,10.000000
4.728468,5.792134,3.759957,10.000000
