X,Y,Z,M
5.354714,6.549417,4.404362,10.000000
6.763883,5.588912,4.774937,10.000000
5.737538,5.327580,4.003706,10.000000
5.193472,3.255914,2.501517,10.000000
5.736544,5.030866,4.242446,10.000000
5.754277,5.890444,5.077840,10.000000
6.391888,6.618032,4.529084,10.000000
6.373777,4.988077,4.725441,10.000000
2.845261,1.133806,6.523730,10.000000
5.468457,4.364226,2.158307,10.000000
4.783193,9.822130,0.969327,10.000000
6.215587,5.287049,4.339670,10.000000
5.759774,6.457290,4.199938,10.000000
6.654524,6.232587,3.270467,10.000000
6.268077,6.603878,4.244137,10.000000
