X,Y,Z,M
4.581552,4.769914,3.550415,10.000000
5.012243,3.580107,4.808702,10.000000
5.221061,4.820387,4.346860,10.000000
3.396509,5.435261,1.919248,10.000000
5.242752,5.007400,4.179618,10.000000
4.986560,4.310820,3.833387,10.000000
4.465349,3.772323,4.080223,10.000000
4.701970,4.731207,4.130507,10.000000
3.210621,7.741638,2.335166,10.000000
1.532638,7.969171,4.304465,10.000000
3.983737,3.679331,6.173747,10.000000
5.053942,5.451144,3.255072,10.000000
5.069396,3.858202,4.309620,10.000000
4.318024,4.312928,4.458409,10.000000
4.572005,3.720910,4.335660,10.000000
