X,Y,Z,M
7.203897,5.669230,6.032781,10.000000
5.734309,6.706218,5.415823,10.000000
6.751990,6.876250,6.465511,10.000000
6.379761,5.492405,5.813731,10.000000
6.901860,7.191586,6.242967,10.000000
6.809505,6.282742,5.344361,10.000000
6.175511,5.608001,5.923352,10.000000
6.345126,7.197853,5.780274,10.000000
6.373879,6.151827,5.690123,10.000000
6.265691,5.780440,5.648311,10.000000
5.243994,6.318785,5.612126,10.000000
6.004666,6.179859,6.464371,10.000000
6.688427,5.821094,6.282702,10.000000
6.078910,6.166869,6.984046,10.000000
6.304915,5.698499,6.218780,10.000000
