X,Y,Z,M
6.405036,4.571651,3.100727,10.000000
4.974134,4.760402,3.123879,10.000000
5.840170,5.343824,3.570002,10.000000
3.332645,5.080728,3.523287,10.000000
6.011057,5.951332,3.375655,10.000000
5.987951,4.978007,2.374316,10.000000
5.599181,4.502235,3.053198,10.000000
5.267985,6.187753,2.933724,10.000000
5.775811,3.685494,9.736745,10.000000
7.761404,5.170809,8.205958,10.000000
6.495744,3.517742,3.051289,10.000000
4.809340,5.717832,2.841751,10.000000
6.146399,4.547555,3.250552,10.000000
5.263027,4.733053,4.537942,10.000000
5.702463,4.417661,3.370517,10.000000
