X,Y,Z,M
3.454878,3.948813,6.209212,10.000000
2.031878,3.433477,6.379846,10.000000
2.268386,4.474760,6.157185,10.000000
4.692129,6.962276,4.671878,10.000000
2.519633,5.118195,6.019022,10.000000
2.859746,4.802898,5.337771,10.000000
2.803075,4.509931,6.080641,10.000000
2.170104,5.558504,5.788396,10.000000
7.446823,5.404788,7.363195,10.000000
3.498465,5.188099,5.597256,10.000000
1.666507,6.058501,5.211410,10.000000
1.711571,4.970551,5.682946,10.000000
3.074534,4.279596,6.074114,10.000000
2.397156,4.247960,7.122788,10.000000
2.810132,4.215011,6.392632,10.000000
