X,Y,Z,M
4.045058,5.211851,4.174968,10.000000
2.978068,4.229957,4.425255,10.000000
3.029657,5.262726,4.201808,10.000000
6.434221,6.298868,9.434938,10.000000
3.329346,6.086681,4.005717,10.000000
3.585288,5.745275,3.561189,10.000000
3.628404,5.568549,4.276360,10.000000
2.949339,6.437873,4.111182,10.000000
5.643088,7.008208,6.661757,10.000000
1.403691,4.716267,5.330674,10.000000
4.614896,3.828135,4.879606,10.000000
2.656331,6.118379,3.248030,10.000000
3.936242,5.264955,4.149683,10.000000
3.459233,6.284320,2.954704,10.000000
3.743888,5.118375,4.710060,10.000000
