X,Y,Z,M
4.142464,4.080127,5.779601,10.000000
2.575895,3.690663,6.137571,10.000000
3.129955,4.587759,5.870538,10.000000
8.921565,7.274697,4.388331,10.000000
3.382946,5.291400,5.678873,10.000000
3.612952,4.756254,4.895214,10.000000
3.438201,4.440166,5.778133,10.000000
2.909606,5.542036,5.404470,10.000000
9.762632,5.112318,6.530670,10.000000
7.623186,5.439846,0.951692,10.000000
3.456149,5.185931,4.212323,10.000000
2.296179,5.109612,5.327409,10.000000
3.725680,4.271665,5.805816,10.000000
2.973063,4.218282,7.201415,10.000000
3.443715,4.170197,6.113403,10.000000
