X,Y,Z,M
5.360847,4.135005,4.356356,10.000000
4.162019,5.122397,3.381856,10.000000
4.914003,4.865355,4.382858,10.000000
9.686146,1.891159,0.787956,10.000000
5.247973,5.296418,4.260041,10.000000
5.025715,4.758291,3.615234,10.000000
4.575204,4.400020,4.038857,10.000000
4.845007,5.375954,3.864001,10.000000
9.626983,0.061563,1.175817,10.000000
9.862305,0.969245,1.072484,10.000000
3.957655,8.955846,0.765075,10.000000
3.828894,3.592498,5.183906,10.000000
4.784496,4.596948,4.226224,10.000000
4.721161,4.579542,4.683251,10.000000
4.677202,4.544343,4.140946,10.000000
