X,Y,Z,M
8.520539,6.588865,7.433792,10.000000
6.598125,8.072136,6.358297,10.000000
7.805027,7.977288,7.766951,10.000000
2.926075,3.232755,1.953284,10.000000
8.181581,8.563991,7.515362,10.000000
8.049835,7.496663,6.401016,10.000000
7.214836,6.665596,7.240997,10.000000
7.489152,8.661557,6.898702,10.000000
2.907422,2.706595,2.032254,10.000000
3.040388,3.041072,2.116661,10.000000
3.833801,2.676170,2.186481,10.000000
6.444371,6.524320,8.366530,10.000000
7.749887,6.917479,7.607851,10.000000
7.128021,7.215801,8.482715,10.000000
7.363515,6.799188,7.546678,10.000000
