X,Y,Z,M
5.921605,4.111224,3.905616,10.000000
5.740211,4.201116,4.453456,10.000000
5.979649,4.546708,4.156102,10.000000
4.669517,5.712654,4.335808,10.000000
5.831790,4.584122,3.977893,10.000000
5.902434,4.264122,3.951585,10.000000
5.640461,3.772180,4.198488,10.000000
5.444141,4.643141,3.958095,10.000000
9.647582,8.921513,7.647739,10.000000
3.625855,7.668495,4.483204,10.000000
3.721740,3.985133,8.113669,10.000000
6.168369,5.533384,3.370213,10.000000
6.056315,3.631512,4.254743,10.000000
5.285507,3.934751,4.825521,10.000000
5.680482,3.643418,4.350204,10.000000
