X,Y,Z,M
8.450760,6.614839,7.429885,10.000000
6.639634,8.033250,6.385231,10.000000
7.760209,7.902063,7.710878,10.000000
2.914997,3.343481,1.982313,10.000000
8.133064,8.472975,7.476758,10.000000
8.007795,7.487031,6.441031,10.000000
7.222961,6.714846,7.236867,10.000000
7.485801,8.579393,6.897467,10.000000
2.890626,2.704121,2.070445,10.000000
3.057049,3.113077,2.181128,10.000000
4.019787,2.678852,2.273430,10.000000
6.449169,6.491364,8.346718,10.000000
7.709244,6.952559,7.569532,10.000000
7.149796,7.203813,8.394777,10.000000
7.362071,6.847898,7.511567,10.000000
