X,Y,Z,M
3.527624,5.448887,5.066630,10.000000
3.354159,4.418894,5.945007,10.000000
3.556890,5.567837,6.102389,10.000000
9.055197,0.385875,8.892386,10.000000
3.752716,6.235073,5.829880,10.000000
3.396609,5.098060,5.475182,10.000000
3.175507,4.603837,5.753869,10.000000
3.111729,5.692338,6.290352,10.000000
4.149561,7.095624,9.250906,10.000000
2.222458,2.348958,3.609043,10.000000
2.385194,5.088640,7.208508,10.000000
3.120495,6.079303,4.599598,10.000000
3.870509,4.662657,5.956823,10.000000
3.453040,5.937578,4.003036,10.000000
3.282228,4.511782,6.115244,10.000000
