X,Y,Z,M
6.979772,5.246739,5.737094,10.000000
5.341509,6.507205,4.785557,10.000000
6.414364,6.464960,6.039352,10.000000
7.226007,6.549956,6.899863,10.000000
6.724090,6.949651,5.819632,10.000000
6.539841,6.020296,4.849575,10.000000
5.847929,5.353498,5.506461,10.000000
6.109671,6.997167,5.273417,10.000000
7.279447,7.105712,6.904380,10.000000
7.117213,6.758102,6.768019,10.000000
6.275742,7.046465,6.612834,10.000000
5.274703,5.252686,6.533669,10.000000
6.302924,5.594513,5.837626,10.000000
5.843848,5.803755,6.600331,10.000000
5.986549,5.491213,5.752823,10.000000
