X,Y,Z,M
2.903525,6.121394,3.857986,10.000000
3.910137,5.419872,4.358333,10.000000
3.771631,5.920854,4.671976,10.000000
4.409326,6.335961,8.215576,10.000000
3.814255,6.572745,4.399124,10.000000
3.074476,5.376416,4.350509,10.000000
3.084853,4.828407,4.425093,10.000000
3.120639,5.883005,4.941276,10.000000
7.097215,6.667197,6.220582,10.000000
0.812107,3.909091,5.164834,10.000000
5.358456,4.202044,3.793268,10.000000
3.510461,6.199786,3.392982,10.000000
3.837526,4.981894,4.601809,10.000000
3.368218,5.933983,3.033566,10.000000
3.361986,4.827343,4.696723,10.000000
