X,Y,Z,M
4.057822,5.009253,3.590439,10.000000
5.346964,3.606644,5.009181,10.000000
4.947665,4.556548,4.060804,10.000000
2.402413,5.165448,2.227314,10.000000
4.873299,4.462478,4.020108,10.000000
4.693765,4.300978,4.312265,10.000000
4.522619,4.135222,4.193249,10.000000
4.741361,4.068045,4.310068,10.000000
3.655729,8.562531,2.454243,10.000000
2.419795,8.269630,4.728378,10.000000
4.589819,3.075218,5.529642,10.000000
5.359004,5.220613,3.343349,10.000000
4.723883,4.134373,4.223777,10.000000
4.475532,4.502544,3.757497,10.000000
4.537723,4.091001,4.259638,10.000000
