X,Y,Z,M
3.893880,4.734964,5.216209,10.000000
4.441536,5.848697,4.106157,10.000000
3.937726,4.230497,4.387935,10.000000
7.007190,4.822423,5.254835,10.000000
3.759293,3.693910,4.622063,10.000000
4.060757,4.818307,5.307327,10.000000
4.464857,5.360646,4.799003,10.000000
4.444597,4.144858,4.585578,10.000000
5.371599,7.970396,0.455319,10.000000
2.343566,4.271345,6.752056,10.000000
4.299579,3.849012,6.103563,10.000000
4.706363,3.810058,5.476942,10.000000
3.732382,5.317496,4.548224,10.000000
4.602862,4.796424,4.060482,10.000000
4.321232,5.500410,4.391738,10.000000
