X,Y,Z,M
2.310298,6.030364,5.090544,10.000000
3.659925,5.578972,5.745579,10.000000
3.694905,5.732101,6.085597,10.000000
9.663717,1.334050,8.201602,10.000000
3.619448,5.816164,5.968054,10.000000
2.801154,4.868671,6.181946,10.000000
2.604156,4.621526,5.751806,10.000000
3.236376,4.776001,6.501369,10.000000
5.257712,7.060218,9.415862,10.000000
2.561814,2.111324,3.080677,10.000000
3.332067,3.841034,7.183478,10.000000
3.658777,5.714421,5.114005,10.000000
3.092702,4.951517,6.001449,10.000000
3.188464,5.885995,3.965520,10.000000
2.730656,4.852593,5.809299,10.000000
