X,Y,Z,M
6.395808,3.504695,3.093931,10.000000
4.919664,4.462888,1.972246,10.000000
5.985594,4.266160,3.152780,10.000000
4.905686,4.903961,4.306387,10.000000
6.230171,4.653698,3.037497,10.000000
5.936000,4.087656,2.246511,10.000000
5.416508,3.689585,2.653226,10.000000
5.681612,4.731861,2.546187,10.000000
5.232857,6.210722,4.506476,10.000000
4.632684,5.219410,4.197044,10.000000
8.067508,2.512539,5.306701,10.000000
4.931358,3.121193,3.801994,10.000000
5.791294,3.977725,2.955033,10.000000
5.599532,3.950338,3.359771,10.000000
5.559976,3.854509,2.811692,10.000000
