X,Y,Z,M
5.686797,5.233946,4.092056,10.000000
5.284655,5.407339,3.246435,10.000000
5.522703,5.109770,3.986834,10.000000
5.093064,0.152163,6.095915,10.000000
5.703909,5.181820,4.136942,10.000000
5.483811,5.202547,3.802373,10.000000
5.560659,5.572997,3.644508,10.000000
5.773679,5.097670,3.960114,10.000000
7.658895,3.978245,0.209931,10.000000
5.135579,8.387900,6.983994,10.000000
6.466115,2.774476,4.470682,10.000000
4.998310,3.959752,4.686374,10.000000
5.375124,5.803037,3.742145,10.000000
5.981419,5.558879,3.329189,10.000000
5.584944,5.731599,3.587734,10.000000
