X,Y,Z,M
1.894813,5.867254,5.764014,10.000000
3.426964,6.446959,5.573767,10.000000
3.257705,5.343448,5.772503,10.000000
0.227147,2.497171,7.371209,10.000000
2.987057,4.726089,5.911847,10.000000
2.579008,4.969930,6.548246,10.000000
2.621611,5.262404,5.810955,10.000000
3.319698,4.214894,6.057721,10.000000
6.277288,6.800803,9.210185,10.000000
3.026051,2.271957,2.874951,10.000000
4.252864,3.488426,6.150448,10.000000
3.691240,4.816977,6.330948,10.000000
2.346385,5.527845,5.847268,10.000000
2.880685,5.346135,5.388685,10.000000
2.621722,5.594231,5.481748,10.000000
