X,Y,Z,M
4.470264,6.040697,4.895259,10.000000
6.159694,4.688176,5.670389,10.000000
5.079835,4.672698,4.511222,10.000000
8.581648,9.593921,8.965375,10.000000
4.851202,4.244592,4.810185,10.000000
4.940021,5.222007,5.747435,10.000000
5.677668,5.964005,5.057302,10.000000
5.482310,4.177145,5.314383,10.000000
8.900637,8.917794,9.539544,10.000000
8.686149,9.104532,9.145685,10.000000
9.955228,7.879221,8.745350,10.000000
5.991076,5.574384,4.175330,10.000000
5.159974,5.744999,4.702790,10.000000
5.788428,5.462900,3.870035,10.000000
5.544306,5.855917,4.776082,10.000000
