X,Y,Z,M
5.723898,5.365131,3.720756,10.000000
5.346495,5.698112,4.225504,10.000000
5.697355,6.075698,4.168605,10.000000
6.850543,6.330002,5.719857,10.000000
5.560447,6.157239,3.940883,10.000000
5.737214,5.632678,3.608386,10.000000
5.361478,5.076799,4.020711,10.000000
5.208373,6.188044,3.759302,10.000000
4.983867,1.211048,3.192223,10.000000
6.733355,6.624202,6.287559,10.000000
6.218887,6.524664,0.691798,10.000000
5.799068,6.960026,3.331944,10.000000
5.766824,5.021658,4.141786,10.000000
4.926314,5.309067,4.946017,10.000000
5.390907,4.976742,4.214389,10.000000
