X,Y,Z,M
4.360419,4.881506,3.548350,10.000000
5.164716,3.562405,4.914340,10.000000
5.128140,4.727163,4.235277,10.000000
2.975716,5.333092,2.015685,10.000000
5.110475,4.803557,4.114811,10.000000
4.876017,4.303270,4.020681,10.000000
4.479690,3.898886,4.122903,10.000000
4.719104,4.467372,4.204226,10.000000
3.385891,8.087706,2.373327,10.000000
1.876355,8.101742,4.479580,10.000000
4.212732,3.412235,5.964797,10.000000
5.197584,5.391498,3.262412,10.000000
4.940061,3.952622,4.278033,10.000000
4.368845,4.388875,4.176770,10.000000
4.552227,3.848723,4.309445,10.000000
