X,Y,Z,M
6.112802,4.965709,4.151486,10.000000
4.745473,5.700919,2.974731,10.000000
5.770262,5.541366,4.314991,10.000000
5.588708,9.524091,6.146790,10.000000
5.974012,5.829828,4.267802,10.000000
5.644948,5.352137,3.359185,10.000000
5.266522,5.212755,3.575934,10.000000
5.549553,5.795529,3.712206,10.000000
7.065987,3.034797,0.714882,10.000000
5.566434,8.088504,7.151222,10.000000
6.749065,3.307880,3.183280,10.000000
4.750373,4.486017,4.656985,10.000000
5.545678,5.550453,3.918776,10.000000
5.583981,5.393158,4.127308,10.000000
5.394709,5.368740,3.718272,10.000000
