X,Y,Z,M
7.998836,6.878106,7.406618,10.000000
6.970449,7.760143,6.698617,10.000000
7.548807,7.536834,7.453602,10.000000
2.938348,3.647882,2.110520,10.000000
7.827550,7.927658,7.324693,10.000000
7.751929,7.434502,6.785819,10.000000
7.309436,7.032924,7.257250,10.000000
7.478157,8.038488,7.002213,10.000000
2.897724,2.745754,2.213182,10.000000
3.146601,3.330384,2.391938,10.000000
4.500074,2.744222,2.542836,10.000000
6.683117,6.561049,8.085474,10.000000
7.522179,7.165327,7.401179,10.000000
7.297629,7.208351,7.867591,10.000000
7.383289,7.128193,7.367870,10.000000
