X,Y,Z,M
6.200160,4.914721,3.915593,10.000000
4.716043,5.837596,3.475051,10.000000
5.897720,6.056105,4.404126,10.000000
6.466647,7.831980,6.082742,10.000000
5.919250,6.386721,4.122979,10.000000
5.813837,5.534133,3.195044,10.000000
5.128917,4.809392,3.764988,10.000000
5.197309,6.431040,3.540298,10.000000
5.810660,1.698983,2.114308,10.000000
6.341452,7.318582,6.912662,10.000000
6.623560,5.182647,1.279919,10.000000
5.185085,6.190444,3.844576,10.000000
5.798440,4.994921,4.146503,10.000000
4.936687,5.147452,5.101736,10.000000
5.270614,4.816695,4.070807,10.000000
