X,Y,Z,M
4.873737,3.992337,2.899777,10.000000
4.679532,4.024993,3.337947,10.000000
4.858669,4.485156,3.286732,10.000000
8.216658,3.388115,3.961401,10.000000
4.597800,4.316237,3.186168,10.000000
4.784311,3.999074,2.968667,10.000000
4.644824,3.717143,3.101419,10.000000
4.465226,4.265609,3.141920,10.000000
8.406114,3.997567,3.521557,10.000000
8.182672,4.030844,3.689495,10.000000
8.137536,6.124384,4.317677,10.000000
5.468551,5.414278,2.380679,10.000000
4.924341,3.716082,3.262969,10.000000
4.379839,4.012016,3.607730,10.000000
4.662957,3.662336,3.279210,10.000000
