X,Y,Z,M
6.362401,7.849157,7.137619,10.000000
8.066143,6.608536,7.976086,10.000000
6.940261,6.548597,6.735350,10.000000
3.461494,4.155093,2.760823,10.000000
6.680020,6.103216,6.955847,10.000000
6.790857,7.105196,7.989229,10.000000
7.526931,7.871529,7.270962,10.000000
7.310180,6.065200,7.507143,10.000000
3.400847,3.262932,2.803556,10.000000
3.692360,3.865311,3.044995,10.000000
5.006455,3.372161,3.256431,10.000000
8.005996,7.632482,6.490278,10.000000
6.993135,7.642842,6.903883,10.000000
7.630501,7.289919,6.121821,10.000000
7.389452,7.768285,6.958818,10.000000
