X,Y,Z,M
7.149250,5.399349,5.874782,10.000000
5.477583,6.637005,5.033031,10.000000
6.602011,6.707992,6.273330,10.000000
6.838031,6.006095,6.384623,10.000000
6.849801,7.139694,6.034554,10.000000
6.700686,6.146760,5.024828,10.000000
5.984689,5.422240,5.692654,10.000000
6.217368,7.168578,5.489382,10.000000
6.862871,6.661274,6.319856,10.000000
6.718318,6.274001,6.224779,10.000000
5.712049,6.720887,6.122007,10.000000
5.584015,5.678447,6.538826,10.000000
6.507415,5.667133,6.065475,10.000000
5.929758,5.967204,6.856677,10.000000
6.129178,5.545126,5.985147,10.000000
