X,Y,Z,M
7.348204,5.109376,4.650607,10.000000
5.763182,5.911584,3.351406,10.000000
6.881816,5.638515,4.538880,10.000000
3.634513,3.714335,0.789990,10.000000
7.112110,6.012220,4.480521,10.000000
6.788591,5.597489,3.811842,10.000000
6.343863,5.351445,4.065966,10.000000
6.566704,6.095305,4.011182,10.000000
1.593891,1.990150,8.949153,10.000000
3.860255,4.061447,0.742699,10.000000
3.807530,2.521476,2.210931,10.000000
5.771608,4.530365,5.213593,10.000000
6.749771,5.615935,4.367811,10.000000
6.572382,5.498032,4.581351,10.000000
6.503066,5.501760,4.194848,10.000000
