X,Y,Z,M
3.841805,4.090146,6.358241,10.000000
2.337729,4.750698,5.843090,10.000000
2.663495,4.180428,5.666618,10.000000
8.780296,7.564619,4.297291,10.000000
2.797244,4.446103,5.676468,10.000000
3.435971,4.985984,5.269434,10.000000
3.548710,5.168835,5.958230,10.000000
2.886675,5.295486,5.201921,10.000000
0.541478,4.381649,5.342182,10.000000
8.491938,5.743952,0.467595,10.000000
4.291600,4.056242,4.546558,10.000000
2.299892,4.409128,6.210008,10.000000
3.134330,4.928870,5.746631,10.000000
2.949605,4.187082,7.512870,10.000000
3.394967,4.982074,5.980157,10.000000
