X,Y,Z,M
1.943422,6.061290,5.370631,10.000000
3.635383,6.150884,5.633931,10.000000
3.553833,5.601573,5.948766,10.000000
9.947373,1.895220,7.798363,10.000000
3.345937,5.290279,5.960808,10.000000
2.613534,4.873877,6.462932,10.000000
2.524105,4.896104,5.774730,10.000000
3.307292,4.381803,6.351934,10.000000
5.799099,6.954726,9.356653,10.000000
2.788370,2.139966,2.925865,10.000000
3.872616,3.498773,6.753256,10.000000
3.788839,5.282328,5.702694,10.000000
2.653369,5.247528,5.944935,10.000000
3.034585,5.674253,4.494386,10.000000
2.603449,5.226134,5.615756,10.000000
