X,Y,Z,M
4.835607,3.332356,3.613655,10.000000
3.333238,3.670853,3.390770,10.000000
4.484858,4.313801,4.182088,10.000000
1.781957,2.689270,6.749261,10.000000
4.622900,4.761635,3.934188,10.000000
4.417448,3.784995,2.879426,10.000000
3.718333,3.017099,3.499705,10.000000
3.834663,4.874384,3.365062,10.000000
4.612233,6.194442,4.624110,10.000000
0.052422,6.693727,6.226102,10.000000
4.184766,5.941103,1.549881,10.000000
3.475774,4.352607,3.390995,10.000000
4.522184,3.184941,3.881250,10.000000
3.566545,3.355523,4.864202,10.000000
3.896340,2.991977,3.859618,10.000000
