X,Y,Z,M
4.695446,5.912876,2.897771,10.000000
5.069229,4.837818,4.032619,10.000000
5.402037,6.140878,3.697400,10.000000
6.788052,3.548332,7.764645,10.000000
5.402944,6.443589,3.524097,10.000000
4.999020,5.509742,3.164597,10.000000
4.503403,4.899965,3.323859,10.000000
4.662963,6.197352,3.501625,10.000000
7.493685,0.182595,7.016980,10.000000
0.549757,3.646584,4.752500,10.000000
6.410878,3.748996,2.748450,10.000000
5.079925,6.734656,2.659862,10.000000
5.235218,4.996762,3.603265,10.000000
4.426189,5.517920,3.728464,10.000000
4.640640,4.845128,3.618045,10.000000
