X,Y,Z,M
6.143382,7.872264,6.976331,10.000000
8.079316,6.391782,8.048232,10.000000
6.852176,6.467378,6.631716,10.000000
3.796851,4.256107,3.097206,10.000000
6.487332,5.893970,6.874447,10.000000
6.626406,6.968583,8.005670,10.000000
7.457015,7.798688,7.175214,10.000000
7.187426,5.807287,7.497175,10.000000
3.735482,3.580435,3.093153,10.000000
3.986952,4.053474,3.317339,10.000000
4.964077,3.739028,3.518533,10.000000
8.183615,7.875388,6.093069,10.000000
6.914904,7.538643,6.801836,10.000000
7.537947,7.237403,5.917978,10.000000
7.305116,7.660238,6.866086,10.000000
