X,Y,Z,M
2.536576,5.953048,5.026611,10.000000
3.622725,5.308949,5.794158,10.000000
3.704185,5.740289,6.117036,10.000000
9.538819,1.116217,8.359277,10.000000
3.691051,5.982661,5.953816,10.000000
2.913548,4.894732,6.034140,10.000000
2.690365,4.558733,5.747570,10.000000
3.202128,4.974916,6.509772,10.000000
5.025215,7.086723,9.411763,10.000000
2.476849,2.130355,3.170126,10.000000
3.096860,4.063075,7.281751,10.000000
3.556908,5.853749,4.924530,10.000000
3.283589,4.849594,6.007938,10.000000
3.249184,5.933974,3.869444,10.000000
2.824558,4.728024,5.889315,10.000000
