X,Y,Z,M
5.517828,5.101785,3.439724,10.000000
5.576699,6.054020,2.337564,10.000000
5.032331,4.706020,2.536516,10.000000
4.037523,3.012935,7.475956,10.000000
4.973825,4.342297,2.738285,10.000000
5.366851,5.413156,3.294188,10.000000
5.932980,6.039341,3.070483,10.000000
5.790462,4.634506,2.782480,10.000000
0.945740,0.994661,9.104482,10.000000
5.275592,4.693494,8.130571,10.000000
4.356423,6.583264,3.679511,10.000000
5.594245,4.216094,3.606629,10.000000
5.109575,5.918733,2.751130,10.000000
6.078115,5.365633,2.377675,10.000000
5.777003,6.088551,2.715866,10.000000
