X,Y,Z,M
6.815151,5.217985,5.664885,10.000000
5.313227,6.394475,4.695638,10.000000
6.282132,6.279093,5.877378,10.000000
7.428413,6.894811,7.185914,10.000000
6.610373,6.761970,5.687722,10.000000
6.413926,5.947540,4.815922,10.000000
5.789840,5.369668,5.413284,10.000000
6.057060,6.818129,5.184031,10.000000
7.505296,7.351721,7.244587,10.000000
7.333804,7.046496,7.080858,10.000000
6.664924,7.201145,6.897018,10.000000
5.137040,5.025324,6.489586,10.000000
6.167624,5.595757,5.695585,10.000000
5.827940,5.726748,6.375982,10.000000
5.917242,5.511142,5.612704,10.000000
