X,Y,Z,M
2.940183,4.633668,3.834671,10.000000
4.459871,4.049334,4.232481,10.000000
3.258577,3.654597,3.312014,10.000000
5.502210,3.061020,5.430840,10.000000
3.141377,3.258653,3.551306,10.000000
3.371850,4.152471,4.578009,10.000000
4.058835,4.858555,4.005714,10.000000
3.937236,3.163728,4.103861,10.000000
0.411252,8.451037,3.522614,10.000000
5.377531,3.028216,3.985541,10.000000
3.267776,3.099842,5.537904,10.000000
4.220288,3.593681,4.020724,10.000000
3.282636,4.698097,3.631916,10.000000
4.214279,4.575703,2.590540,10.000000
3.889958,4.878908,3.665754,10.000000
