X,Y,Z,M
4.755774,4.523370,4.279811,10.000000
4.551348,4.777935,3.612947,10.000000
4.655676,4.396631,4.016862,10.000000
9.712382,2.222280,1.197690,10.000000
4.931804,4.650896,4.062623,10.000000
4.715466,4.702815,3.975936,10.000000
4.694548,4.801242,4.008977,10.000000
4.905147,4.706851,3.944211,10.000000
9.607395,0.299569,1.501035,10.000000
9.872749,1.409141,1.435759,10.000000
4.736547,8.891942,1.203487,10.000000
3.907169,3.348923,4.906854,10.000000
4.559446,4.875305,3.970481,10.000000
4.953689,4.643388,3.897781,10.000000
4.717622,4.894552,3.921787,10.000000
