X,Y,Z,M
6.012595,4.806717,3.425388,10.000000
4.845524,6.136376,2.026601,10.000000
5.059164,5.115768,2.912192,10.000000
4.682219,2.996619,7.863403,10.000000
5.151465,5.268758,2.913955,10.000000
5.518049,5.553905,2.519679,10.000000
5.733127,5.711730,2.908532,10.000000
5.376577,5.851255,2.405413,10.000000
0.067372,0.648384,8.645649,10.000000
6.931928,4.397623,7.504310,10.000000
4.533412,5.324146,4.327800,10.000000
4.716419,4.840241,3.391116,10.000000
5.396750,5.625675,2.813159,10.000000
5.650431,5.189408,3.553293,10.000000
5.688613,5.697535,2.828735,10.000000
