X,Y,Z,M
6.080539,3.922651,4.021673,10.000000
5.517400,4.227775,4.304870,10.000000
6.048920,4.569695,4.334097,10.000000
4.995361,6.071956,4.061225,10.000000
5.940851,4.695626,4.115738,10.000000
5.935300,4.216857,3.841321,10.000000
5.545631,3.606822,4.192182,10.000000
5.410267,4.767818,3.931937,10.000000
9.722810,9.203131,7.423936,10.000000
3.611851,7.454462,4.274937,10.000000
3.581748,4.145470,8.142251,10.000000
6.000168,5.443449,3.507200,10.000000
6.083739,3.528131,4.346213,10.000000
5.219403,3.807803,5.080109,10.000000
5.622058,3.491915,4.405104,10.000000
